-181.384, 53.765, 4.066, 11.200
-181.385, 53.561, 4.086, 11.250
-181.386, 53.356, 4.106, 11.300
-181.386, 53.150, 4.126, 11.350
-181.387, 52.943, 4.147, 11.400
-181.387, 52.735, 4.167, 11.450
-181.388, 52.526, 4.187, 11.500
-181.388, 52.316, 4.208, 11.550
-181.389, 52.105, 4.229, 11.600
-181.389, 51.893, 4.250, 11.650
-181.389, 51.680, 4.271, 11.700
-181.390, 51.466, 4.292, 11.750
-181.390, 51.250, 4.313, 11.800
-181.391, 51.034, 4.334, 11.850
-181.391, 50.817, 4.355, 11.900
-181.391, 50.598, 4.377, 11.950
-181.392, 50.378, 4.398, 12.000
-181.392, 50.158, 4.420, 12.050
-181.392, 49.936, 4.442, 12.100
-181.392, 49.713, 4.464, 12.150
-181.393, 49.489, 4.486, 12.200
-181.393, 49.264, 4.508, 12.250
-181.393, 49.038, 4.530, 12.300
-181.393, 48.811, 4.552, 12.350
-181.394, 48.583, 4.575, 12.400
-181.394, 48.353, 4.597, 12.450
-181.394, 48.122, 4.620, 12.500
-181.394, 47.891, 4.643, 12.550
-181.394, 47.658, 4.666, 12.600
-181.394, 47.424, 4.689, 12.650
-181.394, 47.188, 4.712, 12.700
-181.395, 46.952, 4.736, 12.750
-181.395, 46.714, 4.759, 12.800
-181.395, 46.476, 4.782, 12.850
-181.395, 46.236, 4.806, 12.900
-181.395, 45.995, 4.830, 12.950
-181.395, 45.752, 4.854, 13.000
-181.395, 45.509, 4.878, 13.050
-181.395, 45.264, 4.902, 13.100
-181.395, 45.018, 4.926, 13.150
-181.395, 44.771, 4.950, 13.200
-181.395, 44.523, 4.975, 13.250
-181.395, 44.273, 4.999, 13.300
-181.395, 44.022, 5.024, 13.350
-181.395, 43.770, 5.049, 13.400
-181.395, 43.517, 5.074, 13.450
-181.395, 43.263, 5.100, 13.500
-181.395, 43.007, 5.117, 13.550
-181.395, 42.751, 5.109, 13.600
-181.395, 42.497, 5.086, 13.650
-181.395, 42.243, 5.077, 13.700
-181.395, 41.989, 5.085, 13.750
-181.395, 41.734, 5.110, 13.800
-181.395, 41.477, 5.152, 13.850
-181.395, 41.218, 5.208, 13.900
-181.395, 40.955, 5.273, 13.950
-181.395, 40.688, 5.342, 14.000
-181.395, 40.419, 5.405, 14.050
-181.395, 40.146, 5.461, 14.100
-181.395, 39.872, 5.501, 14.150
-181.395, 39.596, 5.532, 14.200
-181.394, 39.319, 5.549, 14.250
-181.394, 39.041, 5.562, 14.300
-181.394, 38.763, 5.566, 14.350
-181.394, 38.485, 5.573, 14.400
-181.394, 38.206, 5.579, 14.450
-181.394, 37.927, 5.592, 14.500
-181.394, 37.647, 5.608, 14.550
-181.394, 37.366, 5.635, 14.600
-181.393, 37.083, 5.664, 14.650
-181.393, 36.798, 5.703, 14.700
-181.393, 36.512, 5.742, 14.750
-181.393, 36.223, 5.787, 14.800
-181.393, 35.932, 5.827, 14.850
-181.393, 35.639, 5.870, 14.900
-181.392, 35.344, 5.903, 14.950
-181.392, 35.048, 5.938, 15.000
-181.392, 34.750, 5.963, 15.050
-181.392, 34.451, 5.991, 15.100
-181.392, 34.151, 6.010, 15.150
-181.391, 33.850, 6.035, 15.200
-181.391, 33.548, 6.055, 15.250
-181.391, 33.244, 6.082, 15.300
-181.391, 32.939, 6.106, 15.350
-181.391, 32.633, 6.139, 15.400
-181.390, 32.325, 6.167, 15.450
-181.390, 32.015, 6.206, 15.500
-181.390, 31.704, 6.238, 15.550
-181.389, 31.390, 6.278, 15.600
-181.389, 31.075, 6.310, 15.650
-181.389, 30.759, 6.349, 15.700
-181.389, 30.440, 6.379, 15.750
-181.388, 30.120, 6.415, 15.800
-181.388, 29.798, 6.442, 15.850
-181.388, 29.475, 6.475, 15.900
-181.387, 29.151, 6.501, 15.950
-181.387, 28.824, 6.534, 16.000
-181.387, 28.497, 6.561, 16.050
-181.386, 28.168, 6.596, 16.100
-181.386, 27.837, 6.625, 16.150
-181.386, 27.504, 6.663, 16.200
-181.385, 27.170, 6.694, 16.250
-181.385, 26.834, 6.734, 16.300
-181.384, 26.496, 6.766, 16.350
-181.384, 26.157, 6.805, 16.400
-181.384, 25.815, 6.836, 16.450
-181.383, 25.472, 6.872, 16.500
-181.383, 25.128, 6.902, 16.550
-181.382, 24.781, 6.938, 16.600
-181.382, 24.434, 6.968, 16.650
-181.381, 24.084, 7.004, 16.700
-181.381, 23.733, 7.035, 16.750
-181.380, 23.380, 7.073, 16.800
-181.380, 23.025, 7.106, 16.850
-181.379, 22.668, 7.144, 16.900
-181.379, 22.310, 7.179, 16.950
-181.378, 21.950, 7.218, 17.000
-181.378, 21.588, 7.253, 17.050
-181.377, 21.224, 7.292, 17.100
-181.377, 20.858, 7.326, 17.150
-181.376, 20.490, 7.365, 17.200
-181.376, 20.121, 7.399, 17.250
-181.375, 19.750, 7.437, 17.300
-181.374, 19.377, 7.472, 17.350
-181.374, 19.002, 7.509, 17.400
-181.373, 18.625, 7.545, 17.450
-181.373, 18.247, 7.583, 17.500
-181.372, 17.866, 7.620, 17.550
-181.371, 17.484, 7.658, 17.600
-181.371, 17.100, 7.696, 17.650
-181.370, 16.714, 7.735, 17.700
-181.369, 16.326, 7.773, 17.750
-181.368, 15.936, 7.812, 17.800
-181.368, 15.544, 7.851, 17.850
-181.367, 15.150, 7.890, 17.900
-181.366, 14.754, 7.930, 17.950
-181.365, 14.356, 7.969, 18.000
-181.365, 13.956, 8.009, 18.050
-181.364, 13.554, 8.049, 18.100
-181.363, 13.151, 8.089, 18.150
-181.362, 12.745, 8.129, 18.200
-181.361, 12.337, 8.170, 18.250
-181.361, 11.927, 8.211, 18.300
-181.360, 11.515, 8.252, 18.350
-181.359, 11.101, 8.293, 18.400
-181.358, 10.685, 8.334, 18.450
-181.357, 10.267, 8.376, 18.500
-181.356, 9.847, 8.418, 18.550
-181.355, 9.425, 8.460, 18.600
-181.354, 9.000, 8.502, 18.650
-181.353, 8.574, 8.544, 18.700
-181.352, 8.145, 8.587, 18.750
-181.351, 7.714, 8.630, 18.800
-181.350, 7.281, 8.673, 18.850
-181.349, 6.846, 8.717, 18.900
-181.348, 6.409, 8.761, 18.950
-181.347, 5.969, 8.805, 19.000
-181.346, 5.528, 8.849, 19.050
-181.345, 5.084, 8.893, 19.100
-181.344, 4.638, 8.937, 19.150
-181.343, 4.189, 8.982, 19.200
-181.342, 3.739, 9.026, 19.250
-181.340, 3.286, 9.071, 19.300
-181.339, 2.831, 9.116, 19.350
-181.338, 2.373, 9.162, 19.400
-181.337, 1.914, 9.208, 19.450
-181.336, 1.452, 9.254, 19.500
-181.334, 0.988, 9.300, 19.550
-181.333, 0.521, 9.347, 19.600
-181.332, 0.052, 9.394, 19.650
-181.331, -0.419, 9.441, 19.700
-181.329, -0.893, 9.488, 19.750
-181.328, -1.369, 9.536, 19.800
-181.327, -1.847, 9.583, 19.850
-181.325, -2.328, 9.631, 19.900
-181.324, -2.811, 9.679, 19.950
-181.322, -3.297, 9.728, 20.000
-181.321, -3.785, 9.776, 20.050
-181.320, -4.275, 9.825, 20.100
-181.318, -4.768, 9.874, 20.150
-181.317, -5.264, 9.924, 20.200
-181.315, -5.761, 9.973, 20.250
-181.314, -6.262, 10.023, 20.300
-181.312, -6.765, 10.074, 20.350
-181.310, -7.270, 10.124, 20.400
-181.309, -7.778, 10.175, 20.450
-181.307, -8.288, 10.226, 20.500
-181.306, -8.801, 10.277, 20.550
-181.304, -9.317, 10.328, 20.600
-181.302, -9.835, 10.380, 20.650
-181.300, -10.356, 10.432, 20.700
-181.299, -10.879, 10.484, 20.750
-181.297, -11.405, 10.536, 20.800
-181.295, -11.934, 10.589, 20.850
-181.293, -12.465, 10.642, 20.900
-181.292, -12.999, 10.695, 20.950
-181.290, -13.536, 10.749, 21.000
-181.288, -14.075, 10.803, 21.050
-181.286, -14.617, 10.857, 21.100
-181.284, -15.161, 10.912, 21.150
-181.282, -15.709, 10.966, 21.200
-181.280, -16.259, 11.021, 21.250
-181.278, -16.812, 11.077, 21.300
-181.276, -17.368, 11.132, 21.350
-181.274, -17.926, 11.188, 21.400
-181.272, -18.487, 11.244, 21.450
-181.270, -19.052, 11.300, 21.500
-181.268, -19.618, 11.357, 21.550
-181.266, -20.188, 11.414, 21.600
-181.263, -20.761, 11.471, 21.650
-181.261, -21.336, 11.529, 21.700
-181.259, -21.915, 11.587, 21.750
-181.257, -22.496, 11.646, 21.800
-181.254, -23.080, 11.705, 21.850
-181.252, -23.668, 11.764, 21.900
-181.250, -24.258, 11.823, 21.950
-181.247, -24.851, 11.883, 22.000
-181.245, -25.447, 11.943, 22.050
-181.242, -26.046, 12.003, 22.100
-181.240, -26.648, 12.064, 22.150
-181.238, -27.254, 12.125, 22.200
-181.235, -27.862, 12.186, 22.250
-181.232, -28.473, 12.247, 22.300
-181.230, -29.088, 12.309, 22.350
-181.227, -29.705, 12.371, 22.400
-181.225, -30.326, 12.433, 22.450
-181.222, -30.950, 12.496, 22.500
-181.219, -31.577, 12.559, 22.550
-181.216, -32.207, 12.622, 22.600
-181.214, -32.840, 12.686, 22.650
-181.211, -33.476, 12.749, 22.700
-181.208, -34.116, 12.814, 22.750
-181.205, -34.759, 12.878, 22.800
-181.202, -35.405, 12.943, 22.850
-181.199, -36.054, 13.009, 22.900
-181.196, -36.707, 13.074, 22.950
-181.193, -37.363, 13.140, 23.000
-181.190, -38.022, 13.206, 23.050
-181.187, -38.685, 13.273, 23.100
-181.184, -39.351, 13.340, 23.150
-181.181, -40.020, 13.407, 23.200
-181.178, -40.693, 13.474, 23.250
-181.174, -41.369, 13.542, 23.300
-181.171, -42.048, 13.611, 23.350
-181.168, -42.731, 13.679, 23.400
-181.164, -43.417, 13.748, 23.450
-181.161, -44.107, 13.817, 23.500
-181.158, -44.800, 13.887, 23.550
-181.154, -45.497, 13.957, 23.600
-181.151, -46.197, 14.027, 23.650
-181.147, -46.901, 14.098, 23.700
-181.144, -47.608, 14.169, 23.750
-181.140, -48.319, 14.241, 23.800
-181.136, -49.033, 14.312, 23.850
-181.133, -49.751, 14.384, 23.900
-181.129, -50.473, 14.457, 23.950
-181.125, -51.198, 14.530, 24.000
-181.121, -51.927, 14.603, 24.050
-181.117, -52.660, 14.676, 24.100
-181.113, -53.396, 14.750, 24.150
-181.109, -54.136, 14.824, 24.200
-181.105, -54.880, 14.899, 24.250
-181.101, -55.627, 14.974, 24.300
-181.097, -56.379, 15.049, 24.350
-181.093, -57.134, 15.125, 24.400
-181.089, -57.893, 15.202, 24.450
-181.085, -58.655, 15.278, 24.500
-181.080, -59.422, 15.355, 24.550
-181.076, -60.192, 15.433, 24.600
-181.072, -60.966, 15.510, 24.650
-181.067, -61.745, 15.589, 24.700
-181.063, -62.527, 15.667, 24.750
-181.058, -63.313, 15.746, 24.800
-181.053, -64.103, 15.825, 24.850
-181.049, -64.897, 15.905, 24.900
-181.044, -65.694, 15.985, 24.950
-181.039, -66.496, 16.065, 25.000
-181.035, -67.302, 16.146, 25.050
-181.030, -68.112, 16.227, 25.100
-181.025, -68.927, 16.309, 25.150
-181.020, -69.745, 16.391, 25.200
-181.015, -70.567, 16.474, 25.250
-181.010, -71.394, 16.557, 25.300
-181.005, -72.224, 16.640, 25.350
-181.000, -73.059, 16.724, 25.400
-180.994, -73.898, 16.808, 25.450
-180.989, -74.741, 16.893, 25.500
-180.984, -75.589, 16.978, 25.550
-180.978, -76.441, 17.063, 25.600
-180.973, -77.297, 17.149, 25.650
-180.967, -78.157, 17.236, 25.700
-180.962, -79.022, 17.322, 25.750
-180.956, -79.891, 17.409, 25.800
-180.950, -80.764, 17.497, 25.850
-180.944, -81.642, 17.585, 25.900
-180.939, -82.524, 17.673, 25.950
-180.933, -83.411, 17.762, 26.000
-180.927, -84.302, 17.851, 26.050
-180.921, -85.198, 17.941, 26.100
-180.915, -86.098, 18.031, 26.150
-180.908, -87.003, 18.122, 26.200
-180.902, -87.912, 18.211, 26.250
-180.896, -88.825, 18.284, 26.300
-180.889, -89.740, 18.327, 26.350
-180.883, -90.656, 18.324, 26.400
-180.876, -91.570, 18.272, 26.450
-180.870, -92.479, 18.176, 26.500
-180.864, -93.382, 18.047, 26.550
-180.857, -94.278, 17.901, 26.600
-180.851, -95.167, 17.749, 26.650
-180.844, -96.048, 17.602, 26.700
-180.838, -96.923, 17.470, 26.750
-180.831, -97.792, 17.362, 26.800
-180.825, -98.657, 17.280, 26.850
-180.818, -99.519, 17.223, 26.900
-180.811, -100.380, 17.187, 26.950
-180.805, -101.239, 17.172, 27.000
-180.798, -102.098, 17.174, 27.050
-180.792, -102.958, 17.192, 27.100
-180.785, -103.819, 17.224, 27.150
-180.778, -104.682, 17.266, 27.200
-180.771, -105.548, 17.313, 27.250
-180.765, -106.415, 17.351, 27.300
-180.758, -107.284, 17.368, 27.350
-180.751, -108.152, 17.356, 27.400
-180.744, -109.018, 17.312, 27.450
-180.737, -109.881, 17.238, 27.500
-180.730, -110.739, 17.143, 27.550
-180.723, -111.592, 17.036, 27.600
-180.716, -112.439, 16.925, 27.650
-180.709, -113.281, 16.821, 27.700
-180.702, -114.119, 16.733, 27.750
-180.695, -114.953, 16.666, 27.800
-180.689, -115.785, 16.623, 27.850
-180.682, -116.615, 16.602, 27.900
-180.675, -117.446, 16.599, 27.950
-180.667, -118.277, 16.610, 28.000
-180.660, -119.108, 16.624, 28.050
-180.653, -119.940, 16.633, 28.100
-180.646, -120.772, 16.630, 28.150
-180.639, -121.603, 16.609, 28.200
-180.632, -122.432, 16.569, 28.250
-180.625, -123.258, 16.511, 28.300
-180.617, -124.081, 16.439, 28.350
-180.610, -124.900, 16.359, 28.400
-180.603, -125.715, 16.277, 28.450
-180.596, -126.525, 16.199, 28.500
-180.588, -127.333, 16.131, 28.550
-180.581, -128.137, 16.076, 28.600
-180.574, -128.940, 16.036, 28.650
-180.567, -129.741, 16.010, 28.700
-180.559, -130.541, 15.995, 28.750
-180.552, -131.341, 15.987, 28.800
-180.544, -132.140, 15.980, 28.850
-180.537, -132.939, 15.969, 28.900
-180.530, -133.737, 15.950, 28.950
-180.522, -134.534, 15.920, 29.000
-180.515, -135.329, 15.879, 29.050
-180.507, -136.121, 15.827, 29.100
-180.500, -136.910, 15.768, 29.150
-180.492, -137.696, 15.706, 29.200
-180.484, -138.479, 15.643, 29.250
-180.477, -139.259, 15.583, 29.300
-180.469, -140.036, 15.530, 29.350
-180.462, -140.811, 15.486, 29.400
-180.454, -141.584, 15.449, 29.450
-180.446, -142.355, 15.421, 29.500
-180.439, -143.126, 15.398, 29.550
-180.431, -143.895, 15.379, 29.600
-180.423, -144.664, 15.359, 29.650
-180.415, -145.431, 15.336, 29.700
-180.408, -146.197, 15.308, 29.750
-180.400, -146.961, 15.274, 29.800
-180.392, -147.723, 15.233, 29.850
-180.384, -148.483, 15.187, 29.900
-180.376, -149.241, 15.137, 29.950
-180.368, -149.996, 15.086, 30.000
-180.360, -150.748, 15.036, 30.050
-180.352, -151.498, 14.988, 30.100
-180.344, -152.246, 14.944, 30.150
-180.336, -152.992, 14.905, 30.200
-180.328, -153.736, 14.871, 30.250
-180.320, -154.479, 14.840, 30.300
-180.312, -155.220, 14.813, 30.350
-180.304, -155.960, 14.786, 30.400
-180.295, -156.698, 14.759, 30.450
-180.287, -157.435, 14.730, 30.500
-180.279, -158.171, 14.698, 30.550
-180.270, -158.904, 14.663, 30.600
-180.262, -159.636, 14.624, 30.650
-180.254, -160.366, 14.582, 30.700
-180.245, -161.093, 14.539, 30.750
-180.237, -161.819, 14.496, 30.800
-180.228, -162.542, 14.453, 30.850
-180.220, -163.263, 14.412, 30.900
-180.211, -163.982, 14.374, 30.950
-180.202, -164.700, 14.338, 31.000
-180.194, -165.416, 14.304, 31.050
-180.185, -166.130, 14.273, 31.100
-180.176, -166.842, 14.243, 31.150
-180.167, -167.554, 14.213, 31.200
-180.159, -168.263, 14.183, 31.250
-180.150, -168.971, 14.151, 31.300
-180.141, -169.678, 14.117, 31.350
-180.132, -170.382, 14.082, 31.400
-180.122, -171.085, 14.045, 31.450
-180.113, -171.786, 14.007, 31.500
-180.104, -172.485, 13.969, 31.550
-180.095, -173.182, 13.930, 31.600
-180.085, -173.877, 13.893, 31.650
-180.076, -174.571, 13.856, 31.700
-180.066, -175.262, 13.821, 31.750
-180.057, -175.952, 13.787, 31.800
-180.047, -176.640, 13.754, 31.850
-180.037, -177.327, 13.723, 31.900
-180.028, -178.012, 13.691, 31.950
-180.018, -178.695, 13.660, 32.000
-180.007, -179.377, 13.628, 32.050
-179.997, -180.058, 13.596, 32.100
-179.987, -180.736, 13.563, 32.150
-179.976, -181.413, 13.529, 32.200
-179.966, -182.088, 13.494, 32.250
-179.955, -182.762, 13.459, 32.300
-179.944, -183.433, 13.423, 32.350
-179.933, -184.103, 13.388, 32.400
-179.922, -184.771, 13.354, 32.450
-179.911, -185.438, 13.320, 32.500
-179.899, -186.103, 13.286, 32.550
-179.887, -186.766, 13.254, 32.600
-179.875, -187.427, 13.222, 32.650
-179.862, -188.087, 13.190, 32.700
-179.849, -188.746, 13.159, 32.750
-179.835, -189.402, 13.128, 32.800
-179.818, -190.057, 13.096, 32.850
-179.798, -190.711, 13.063, 32.900
-179.774, -191.362, 13.030, 32.950
-179.744, -192.012, 12.995, 33.000
-179.708, -192.659, 12.962, 33.050
-179.666, -193.305, 12.928, 33.100
-179.616, -193.948, 12.894, 33.150
-179.559, -194.589, 12.862, 33.200
-179.495, -195.227, 12.830, 33.250
-179.423, -195.864, 12.800, 33.300
-179.343, -196.497, 12.770, 33.350
-179.255, -197.129, 12.743, 33.400
-179.160, -197.758, 12.732, 33.450
-179.057, -198.386, 12.742, 33.500
-178.945, -199.014, 12.773, 33.550
-178.825, -199.643, 12.821, 33.600
-178.697, -200.274, 12.883, 33.650
-178.561, -200.906, 12.957, 33.700
-178.417, -201.541, 13.043, 33.750
-178.264, -202.178, 13.136, 33.800
-178.103, -202.819, 13.237, 33.850
-177.934, -203.462, 13.345, 33.900
-177.757, -204.110, 13.458, 33.950
-177.571, -204.761, 13.575, 34.000
-177.377, -205.415, 13.692, 34.050
-177.176, -206.073, 13.801, 34.100
-176.966, -206.734, 13.899, 34.150
-176.749, -207.397, 13.982, 34.200
-176.525, -208.062, 14.049, 34.250
-176.295, -208.726, 14.101, 34.300
-176.058, -209.391, 14.142, 34.350
-175.815, -210.056, 14.177, 34.400
-175.566, -210.720, 14.211, 34.450
-175.312, -211.385, 14.250, 34.500
-175.051, -212.049, 14.298, 34.550
-174.785, -212.714, 14.357, 34.600
-174.512, -213.381, 14.428, 34.650
-174.234, -214.049, 14.508, 34.700
-173.949, -214.719, 14.595, 34.750
-173.658, -215.392, 14.690, 34.800
-173.362, -216.068, 14.789, 34.850
-173.059, -216.746, 14.888, 34.900
-172.750, -217.427, 14.984, 34.950
